nav-link href,listing-location,price,bed,bath,listing-floorarea,listing-floorarea 2
https://www.rumah.com/listing-properti/dijual-dijual-rumah-seken-terawat-siap-huni-di-perum-citra-prima-serpong-harga-all-in-bisa-kpr-oleh-sarah-maghfiratan-warahmah-20229763,"Perumahan Citra Prima Serpong 1, Setu, Tangerang Selatan, Banten","873,8 jt",3,2,144 m²,Rp 12.136.111 per m²
https://www.rumah.com/listing-properti/dijual-rumah-dijual-2-lantai-siap-huni-di-perum-citra-prima-serpong-harga-all-in-siap-kpr-oleh-yonathan-mouses-20921969,"Perumahan Citra Prima Serpong, Setu, Tangerang Selatan, Banten","873,8 jt",3,2,144 m²,Rp 12.136.111 per m²
https://www.rumah.com/listing-properti/dijual-brand-new-townhouse-lokasi-strategis-dekat-area-bintaro-pondok-aren-tangsel-area-oleh-rayhan-hikami-21257909,"Pondok Aren, Tangerang Selatan, Banten","1,685 M",3,3,105 m²,Rp 23.402.778 per m²
https://www.rumah.com/listing-properti/dijual-dijual-cepat-rumah-modern-dlm-private-cluster-di-bintaro-sektor-3-private-pool-and-furnished-oleh-rayhan-hikami-21177861,"Bintaro, Tangerang Selatan, Banten","4,35 M",3,3,200 m²,Rp 36.250.000 per m²
https://www.rumah.com/listing-properti/dijual-rumah-2-lantai-4-kamar-cluster-terbaru-dari-bintaro-jaya-oleh-wahyu-21077877,"Discovery Bintaro Jaya, Bintaro, Tangerang Selatan, Banten",4 M,4,3,152 m²,Rp 33.333.333 per m²
https://www.rumah.com/listing-properti/dijual-cluster-north-malibu-village-oleh-richard-allan-20066789,"Cluster Malibu Village, BSD, Tangerang Selatan, Banten","1,699 M",2,2,74 m²,Rp 30.339.286 per m²
https://www.rumah.com/listing-properti/dijual-cluster-perumahan-matera-residence-terbaru-2023-oleh-richard-allan-21464372,"Jalan Boulevard IL Lago Gading Serpong BSD, Serpong, Tangerang Selatan, Banten","7,6895 M",5,4,229 m²,Rp 38.447.500 per m²
https://www.rumah.com/listing-properti/dijual-cluster-karelia-village-oleh-richard-allan-19948570,"Jalan Jenderal Gatot Subroto, Serpong, Tangerang Selatan, Banten","2,3858 M",3,2,96 m²,Rp 19.240.323 per m²
https://www.rumah.com/listing-properti/dijual-cluster-menteng-village-di-illago-gading-serpong-oleh-richard-allan-20351870,"Jalan Illago Boulevard Gading Serpong, Gading Serpong, Tangerang Selatan, Banten","4,9988 M",4,4,217 m²,Rp 27.771.111 per m²
https://www.rumah.com/listing-properti/dijual-pondok-ranji-komplek-pertamina-ciputat-timur-oleh-miko-hamong-21524439,"Jl. Limea Raya, Ciputat Timur, Tangerang Selatan, Banten","2,9 M",3,3,200 m²,Rp 7.435.897 per m²
https://www.rumah.com/listing-properti/dijual-pondok-ranji-ciputat-komplek-pertamina-oleh-miko-hamong-21415519,"Jl. Alvania, Ciputat Timur, Tangerang Selatan, Banten","1,65 M",5,3,200 m²,Rp 5.892.857 per m²
https://www.rumah.com/listing-properti/dijual-pondok-ranji-lestari-ciputat-bintaro-oleh-miko-hamong-21403087,"Jl. Menjangan Raya, Ciputat Timur, Tangerang Selatan, Banten","1,35 M",4,2,120 m²,Rp 18.000.000 per m²
https://www.rumah.com/listing-properti/dijual-pondok-ranji-komplek-pertamina-rumah-murah-oleh-miko-hamong-21386870,"Jl. Meditran, Ciputat Timur, Tangerang Selatan, Banten",925 jt,3,1,80 m²,Rp 8.043.478 per m²
https://www.rumah.com/listing-properti/dijual-the-green-oleh-ida-murni-21761816,"The Greean road, BSD, Tangerang Selatan, Banten",3.450 M,3,3,200 m²,Rp 19.166.666.667 per m²
https://www.rumah.com/listing-properti/dijual-pondok-ranji-rumah-murah-mungil-oleh-miko-hamong-21381363,"Jl. Anggrek, Ciputat Timur, Tangerang Selatan, Banten",325 jt,2,1,70 m²,Rp 9.285.714 per m²
https://www.rumah.com/listing-properti/dijual-dijual-rumah-cluster-kebayoran-symphony-bintaro-oleh-ade-syahrial-21761810,"Cluster Kebayoran Symphony, Bintaro, Bintaro, Tangerang Selatan, Banten","5,6 M",4,3,249 m²,Rp 27.450.980 per m²
https://www.rumah.com/listing-properti/dijual-rumah-alam-sutra-bsd-sutra-delima-oleh-rea-tamaela-21761801,"Rumah Alam Sutra BSD  Sutra Delima Termurah, Alam Sutera, Tangerang Selatan, Banten","1,8 M",,,99 m²,Rp 15.000.000 per m²
https://www.rumah.com/listing-properti/dijual-jual-murah-rumah-di-bintaro-rp-5-m-nego-lt-665-oleh-roswina-eka-putri-21029121,"Bintaro Tangerang Selatan, Bintaro, Tangerang Selatan, Banten",5 M,8,4,250 m²,Rp 7.518.797 per m²
https://www.rumah.com/listing-properti/dijual-jual-rumah-di-emerald-bintaro-lt-241-harga-rp-5-6-m-nego-oleh-roswina-eka-putri-20706650,"Emerald Bintaro Tangerang Selatan, Bintaro, Tangerang Selatan, Banten","5,6 M",5,4,200 m²,Rp 23.236.515 per m²
https://www.rumah.com/listing-properti/dijual-dijual-rumah-dalam-mini-cluster-dekat-stasiun-kereta-di-bintaro-oleh-putu-dewi-21761777,"Bintaro, Tangerang Selatan, Banten","1,75 M",3,3,94 m²,Rp 20.588.235 per m²
https://www.rumah.com/listing-properti/dijual-pondok-cabe-oleh-yossy-21690298,"Pondok Cabe cinangka, Ciputat Timur, Tangerang Selatan, Banten","1,45 M",3,2,96 m²,Rp 13.302.752 per m²
https://www.rumah.com/listing-properti/dijual-pamulang-oleh-dimas-nugraha-21761760,"Jl raya Pamulang, Pamulang, Tangerang Selatan, Banten",460 jt,2,1,40 m²,Rp 7.666.667 per m²
https://www.rumah.com/listing-properti/dijual-panorama-bintaro-oleh-ari-achmad-qussyairi-21543688,"Jl.kihajar dewantara kampung sawah lama tangsel, Pamulang, Tangerang Selatan, Banten","1,2 M",3,1,50 m²,Rp 12.371.134 per m²
https://www.rumah.com/listing-properti/dijual-panorama-bintaro-oleh-ari-achmad-qussyairi-21698279,"Jl.kihajar dewantara kampung sawah ciputat tangsel, Bintaro, Tangerang Selatan, Banten",920 jt,3,3,90 m²,Rp 9.484.536 per m²
https://www.rumah.com/listing-properti/dijual-rumah-baru-renov-mertilang-bintaro-jaya-sektor-9-oleh-indra-gunawan-18995257,"Mertilang Bintaro Jaya sektor 9, Bintaro, Tangerang Selatan, Banten","4,9 M",5,4,250 m²,Rp 14.285.714 per m²
https://www.rumah.com/listing-properti/dijual-rumah-posisi-depan-taman-di-kebayoran-residence-bintaro-jaya-st-dd-oleh-santi-20908793,"Pondok Aren, Tangerang Selatan, Banten","7,5 M",5,4,221 m²,Rp 36.764.706 per m²
https://www.rumah.com/listing-properti/dijual-tempat-usaha-kuliner-600-401-depan-2-kampus-ternama-di-ciputat-oleh-indra-gunawan-20067260,"Ciputat, Ciputat Timur, Tangerang Selatan, Banten","14,5 M",3,3,600 m²,Rp 36.159.601 per m²
https://www.rumah.com/listing-properti/dijual-dijual-rumah-kebayoran-bintaro-jaya-posisi-hook-3625-st-oleh-santi-20908768,"Bintaro, Tangerang Selatan, Banten","8,4 M",7,5,343 m²,Rp 24.705.882 per m²
https://www.rumah.com/listing-properti/dijual-rumah-mewah-2-lantai-bintaro-jaya-sektor-3-oleh-indra-gunawan-20450971,"Bintaro Jaya sektor 3, Bintaro, Tangerang Selatan, Banten","3,975 M",6,5,350 m²,Rp 16.562.500 per m²
https://www.rumah.com/listing-properti/dijual-rumah-250-t177-huk-full-renov-cluster-bintaro-jaya-sektor-9-oleh-indra-gunawan-21316943,"Bintaro Jaya Sektor 9, Bintaro, Tangerang Selatan, Banten","3,5 M",5,3,250 m²,Rp 19.774.011 per m²
https://www.rumah.com/listing-properti/dijual-jual-rumah-baru-130-60-minimalis-modern-3-lnt-3-kt-bintaro-jaya-sektor-9-oleh-indra-gunawan-21352383,"Bintaro Jaya sektor 9, Bintaro, Tangerang Selatan, Banten",2 M,3,3,130 m²,Rp 33.333.333 per m²
https://www.rumah.com/listing-properti/dijual-baru-rumah-305-195-4-kt-tropical-modern-bintaro-jaya-sektor-9-oleh-indra-gunawan-21359313,"Discovery Bintaro Jaya Sektor 9, Bintaro, Tangerang Selatan, Banten","4,7 M",4,4,305 m²,Rp 24.102.564 per m²
https://www.rumah.com/listing-properti/dijual-cluster-baru-86-60-3kt-2lnt-ninimalis-kolam-renang-fsl-bintaro-dektor-2-area-oleh-indra-gunawan-21374246,"Bintaro sektor 2 Area, Bintaro, Tangerang Selatan, Banten","1,562 M",3,3,86 m²,Rp 26.033.333 per m²
https://www.rumah.com/listing-properti/dijual-bintaro-jaya-sektor-5-deket-menteng-dan-scbd-bintaro-oleh-indra-gunawan-19921901,"Bintaro Jaya Sektor 5, Bintaro, Tangerang Selatan, Banten","8,2 M",7,6,500 m²,Rp 8.497.409 per m²
https://www.rumah.com/listing-properti/dijual-brand-new-town-house-84-78-3-kt-2-lnt-pondok-cabe-im-oleh-indra-gunawan-21371579,"Pondok Cabe, Ciputat, Tangerang Selatan, Banten","1,79 M",3,3,84 m²,Rp 22.948.718 per m²
https://www.rumah.com/listing-properti/dijual-bintaro-area-sektor-1-bintaro-oleh-indra-gunawan-15908442,"bingtaro area sektor 1 Bintaro, Bintaro, Tangerang Selatan, Banten","3,5 M",4,5,120 m²,Rp 36.082.474 per m²
https://www.rumah.com/listing-properti/dijual-baru-kompleks-cirendeu-kholik-oleh-indra-gunawan-17194732,"Cirendeu, Ciputat, Tangerang Selatan, Banten","2,55 M",4,4,200 m²,Rp 17.832.168 per m²
https://www.rumah.com/listing-properti/dijual-graha-bintaro-oleh-santi-20749731,"Bintaro, Tangerang Selatan, Banten","1,975 M",4,4,110 m²,Rp 20.153.061 per m²
https://www.rumah.com/listing-properti/dijual-mertilang-4-9-m-bintaro-jaya-sektor-9-oleh-indra-gunawan-19028548,"Mertilang, Bintaro, Tangerang Selatan, Banten","4,9 M",5,4,250 m²,Rp 14.285.714 per m²
https://www.rumah.com/listing-properti/dijual-u-ville-bintaro-oleh-santi-20970311,"Ciputat, Tangerang Selatan, Banten",2 M,3,2,78 m²,Rp 27.777.778 per m²
https://www.rumah.com/listing-properti/dijual-jul-ruma-bagus-350-t440-terawat-dalam-kompleks-besar-bintaro-sektor-2-area-oleh-indra-gunawan-21626386,"Bintaro Area sektor 2, Bintaro, Tangerang Selatan, Banten","6,2 M",4,4,350 m²,Rp 14.090.909 per m²
https://www.rumah.com/listing-properti/dijual-hunian-hook-cantik-asri-strategis-di-bintaro-sektor-9-oleh-santi-20131375,"Bintaro Sektor 9, Bintaro, Tangerang Selatan, Banten","3,25 M",5,4,210 m²,Rp 18.258.427 per m²
https://www.rumah.com/listing-properti/dijual-puri-madani-2-oleh-stephen-setiawan-21761752,"Jl. Pondok Cabe Raya, Pondok Cabe, Tangsel, Pamulang, Tangerang Selatan, Banten","2,64 M",6,3,120 m²,Rp 19.130.435 per m²
https://www.rumah.com/listing-properti/dijual-cluster-discovery-bintaro-jaya-sektor-9-tangerang-selatan-oleh-santi-21722569,"Cluster Discovery Bintaro Jaya Sektor 9, Bintaro, Tangerang Selatan, Banten","4,35 M",5,4,210 m²,Rp 32.222.222 per m²
https://www.rumah.com/listing-properti/dijual-rumah-2-lantai-sudah-renov-bintaro-jaya-sektor-3-oleh-indra-gunawan-18732135,"Bintaro Jaya sektor 3, Bintaro, Tangerang Selatan, Banten","3,5 M",5,3,200 m²,Rp 19.444.444 per m²
https://www.rumah.com/listing-properti/dijual-jual-brand-new-classic-200-123-kt-4-mewah-modern-bintaro-jaya-oleh-indra-gunawan-21626150,"Bintaro Jaya, Bintaro, Tangerang Selatan, Banten","3,2 M",4,3,200 m²,Rp 26.016.260 per m²
https://www.rumah.com/listing-properti/dijual-brand-new-type-86-60-3kt-minimalis-spool-bersama-town-house-bintaro-sektor-2-st1-oleh-indra-gunawan-21458911,"Bintaro sektor 2 area, Bintaro, Tangerang Selatan, Banten","1,562 M",3,3,86 m²,Rp 26.033.333 per m²
https://www.rumah.com/listing-properti/dijual-turun-harga-brand-new-rumah-300-t255-5-kt-mewah-bintaro-jaya-oleh-indra-gunawan-21448360,"Bintaro Jaya, Bintaro, Tangerang Selatan, Banten","5,9 M",5,5,300 m²,Rp 23.137.255 per m²
https://www.rumah.com/listing-properti/dijual-rumah-400-t732-2-lnt-4-kt-butuh-renovasi-komplek-bintaro-tangsel-im1-oleh-indra-gunawan-21421106,"Bintaro, Bintaro, Tangerang Selatan, Banten","13,8 M",4,5,400 m²,Rp 18.852.459 per m²
https://www.rumah.com/listing-properti/dijual-jual-rumah-baru-360-t267-mewah-american-classic-bintaro-jaya-sektor-9-oleh-indra-gunawan-20735374,"Bintaro Jaya Sektor 9, Bintaro, Tangerang Selatan, Banten",6 M,4,4,360 m²,Rp 22.471.910 per m²
https://www.rumah.com/listing-properti/dijual-brand-new-rumah-100-t90-kolam-renang-kompleks-cirendeu-dkt-mrt-lb-bulus-tangsel-oleh-indra-gunawan-21287382,"Kompleks Cirendeu, Ciputat Timur, Tangerang Selatan, Banten","2,05 M",3,3,100 m²,Rp 22.777.778 per m²
https://www.rumah.com/listing-properti/dijual-rumah-mewah-di-kp-utan-700-1-036-kolam-renang-deket-kampus-uin-ciputat-oleh-indra-gunawan-11369960,"JL WR SUPRATMAN MASUK 500 METER AKSES JL LEBAR, Ciputat Timur, Tangerang Selatan, Banten",11 M,9,6,700 m²,Rp 10.617.761 per m²
https://www.rumah.com/listing-properti/dijual-kost-154-240-bintaro-jaya-sektor-3a-deket-mall-bintaro-plaza-oleh-indra-gunawan-19810634,"Bintaro Jaya sektor 3 A, Bintaro, Tangerang Selatan, Banten","2,5 M",10,10,154 m²,Rp 10.416.667 per m²
https://www.rumah.com/listing-properti/dijual-rumah-baru-bintaro-jaya-sektor-6-deket-river-park-oleh-indra-gunawan-18976371,"Bintaro, Tangerang Selatan, Banten","5,975 M",5,5,300 m²,Rp 23.431.373 per m²
https://www.rumah.com/listing-properti/dijual-bsd-kencana-loka-oleh-emil-fajar-21761740,"BSD, Tangerang Selatan, Banten","2,7 M",5,4,165 m²,Rp 19.014.085 per m²
https://www.rumah.com/listing-properti/dijual-rumah-dengan-5-kamar-tidur-di-rempoa-tangerang-selatan-oleh-nina-m-iriana-21194219,"Ciputat, Tangerang Selatan, Banten","6,4 M",5,2,400 m²,Rp 17.344.173 per m²
https://www.rumah.com/listing-properti/dijual-rumah-hook-siap-huni-jual-cepat-bintaro-sektor-9-oleh-nina-m-iriana-20684638,"Bintaro, Tangerang Selatan, Banten","3,425 M",4,4,183 m²,Rp 20.386.905 per m²
https://www.rumah.com/listing-properti/dijual-dijual-rumah-brand-new-hook-di-mahagoni-bintaro-oleh-nina-m-iriana-20684635,"Bintaro, Tangerang Selatan, Banten","1,875 M",3,2,120 m²,Rp 22.865.854 per m²
https://www.rumah.com/listing-properti/dijual-bintato-sektor-9-oleh-nina-m-iriana-20637471,"Bintaro, Tangerang Selatan, Banten","2,875 M",3,2,150 m²,Rp 15.972.222 per m²
https://www.rumah.com/listing-properti/dijual-dijual-cepat-rumah-hook-standar-dan-murah-di-perumahan-bintaro-satu-oleh-nina-m-iriana-20115373,"Bintaro, Tangerang Selatan, Banten","2,95 M",3,3,160 m²,Rp 10.350.877 per m²
https://www.rumah.com/listing-properti/dijual-dijual-rumah-strategis-di-bintaro-sektor-2-1109-ry-oleh-nina-m-iriana-20641726,"Bintaro, Tangerang Selatan, Banten","7,9 M",5,3,325 m²,Rp 19.036.145 per m²
https://www.rumah.com/listing-properti/dijual-bsd-kencana-loka-oleh-emil-fajar-21761737,"BSD, Tangerang Selatan, Banten","1,35 M",3,2,80 m²,Rp 13.775.510 per m²
https://www.rumah.com/listing-properti/dijual-kebayoran-bintaro-oleh-nina-m-iriana-19523148,"Bintaro, Tangerang Selatan, Banten","7,8 M",4,3,350 m²,Rp 38.235.294 per m²
https://www.rumah.com/listing-properti/dijual-dipasarkan-perumahan-bintaro-jaya-discovery-alton-bintaro-sektor-9-oleh-nina-m-iriana-20641780,"Bintaro, Tangerang Selatan, Banten","5,57 M",4,4,192 m²,Rp 37.133.333 per m²
https://www.rumah.com/listing-properti/dijual-dijual-rumah-minimalis-strategis-di-ciputat-1101-yb-oleh-nina-m-iriana-20641690,"Ciputat, Tangerang Selatan, Banten","1,3 M",3,2,70 m²,Rp 16.250.000 per m²
https://www.rumah.com/listing-properti/dijual-riverpark-sektor-7-oleh-nina-m-iriana-18828260,"Bintaro, Tangerang Selatan, Banten","5,5 M",3,,250 m²,Rp 14.627.660 per m²
https://www.rumah.com/listing-properti/dijual-rumah-bagus-dijual-di-bintaro-oleh-nina-m-iriana-20641745,"Bintaro, Tangerang Selatan, Banten","4,5 M",5,4,224 m²,Rp 31.250.000 per m²
https://www.rumah.com/listing-properti/dijual-dijual-rumah-strategis-di-discovery-bintaro-sektor-9-oleh-nina-m-iriana-19978147,"Bintaro, Tangerang Selatan, Banten","4,5 M",4,3,180 m²,Rp 30.000.000 per m²
https://www.rumah.com/listing-properti/dijual-rumah-dijual-bintaro-sektor-3-oleh-nina-m-iriana-21761732,"Bintaro, Tangerang Selatan, Banten","3,6 M",3,2,230 m²,Rp 19.251.337 per m²
https://www.rumah.com/listing-properti/dijual-delatinos-oleh-kardi-poenadi-19664009,"Delatinos, BSD, Tangerang Selatan, Banten","2,95 M",5,4,260 m²,Rp 20.486.111 per m²
https://www.rumah.com/listing-properti/dijual-new-projects-di-kawasan-serua-indah-ciputat-oleh-ari-widayanti-19645588,"Ciputat, Tangerang Selatan, Banten",989 jt,4,2,75 m²,Rp 16.483.333 per m²
https://www.rumah.com/listing-properti/dijual-rumah-siap-huni-di-nusa-loka-bsd-oleh-ari-widayanti-20293438,"BSD, Tangerang Selatan, Banten","2,7 M",5,4,180 m²,Rp 19.852.941 per m²
https://www.rumah.com/listing-properti/dijual-brandnew-house-di-bsd-oleh-ari-widayanti-20931603,"BSD, Tangerang Selatan, Banten","2,985 M",5,5,220 m²,Rp 22.111.111 per m²
https://www.rumah.com/listing-properti/dijual-rumah-ready-unit-di-kencana-loka-bsd-oleh-ari-widayanti-21183151,"BSD, Tangerang Selatan, Banten","1,5 M",3,2,65 m²,Rp 15.306.122 per m²
https://www.rumah.com/listing-properti/dijual-brand-new-di-nusa-loka-bsd-oleh-ari-widayanti-21172975,"BSD, Tangerang Selatan, Banten","1,55 M",3,2,75 m²,Rp 15.816.327 per m²
https://www.rumah.com/listing-properti/dijual-rumah-terawat-siap-huni-di-paradise-serpong-city-oleh-ari-widayanti-21232191,"Serpong, Tangerang Selatan, Banten",785 jt,2,1,36 m²,Rp 13.083.333 per m²
https://www.rumah.com/listing-properti/dijual-bintaro-jaya-sektor-9-taman-puri-bintaro-oleh-nurul-hidayati-20103989,"Jl Bintaro Jaya Sektor 9 -Taman Puri Bintaro, Bintaro, Tangerang Selatan, Banten",6 M,5,4,350 m²,Rp 22.222.222 per m²
https://www.rumah.com/listing-properti/dijual-bintaro-jaya-sektor-9-taman-puri-bintaro-oleh-nurul-hidayati-20125866,"Jl Bintaro Jaya Sektor 9 -Taman Puri Bintaro, Bintaro, Tangerang Selatan, Banten","4,5 M",4,4,250 m²,Rp 22.959.184 per m²
https://www.rumah.com/listing-properti/dijual-vanya-park-bsd-city-oleh-nurul-hidayati-20113784,"BSD, Tangerang Selatan, Banten","1,2 M",6,3,89 m²,Rp 35.294.118 per m²
https://www.rumah.com/listing-properti/dijual-villa-graha-hijau-ciputat-oleh-nurul-hidayati-18473213,"Ciputat, Tangerang Selatan, Banten","3,1 M",5,4,200 m²,Rp 15.736.041 per m²
https://www.rumah.com/listing-properti/dijual-ciater-serpong-tangerang-oleh-novi-21101117,"BSD, Tangerang Selatan, Banten",800 jt,4,3,100 m²,Rp 5.128.205 per m²
https://www.rumah.com/listing-properti/dijual-griyaloka-bsd-oleh-sari-the-19728038,"Melinjo, BSD, Tangerang Selatan, Banten","3,5 M",4,4,350 m²,Rp 8.750.000 per m²
https://www.rumah.com/listing-properti/dijual-hunian-eksklusif-dalam-cluster-di-selatan-jakarta-oleh-agus-priyatna-19730481,"Jl. Cabe 3- Pondok cabe Tangerang Selatan, Ciputat, Tangerang Selatan, Banten","1,08 M",3,2,65 m²,Rp 15.652.174 per m²
https://www.rumah.com/listing-properti/dijual-rumah-ready-siap-huni-dalam-cluster-di-selatan-jakarta-oleh-agus-priyatna-21621839,"Jl. Aria putra - Ciputat Tangerang Selatan, Ciputat, Tangerang Selatan, Banten",890 jt,2,2,40 m²,Rp 14.833.333 per m²
https://www.rumah.com/listing-properti/dijual-rumah-siap-huni-dalam-komplek-di-pondok-ranji-ciputat-tangsel-oleh-agus-priyatna-21641530,"Jl. WR Supratman - Pondok Ranji Ciputat Tangsel, Ciputat Timur, Tangerang Selatan, Banten","1,3 M",4,2,140 m²,Rp 11.304.348 per m²
https://www.rumah.com/listing-properti/dijual-icon-bsd-city-oleh-patar-21369696,"Icon bsd city, BSD, Tangerang Selatan, Banten","4,3 M",4,3,220 m²,Rp 22.994.652 per m²
https://www.rumah.com/listing-properti/dijual-hunian-brand-new-2-lantai-di-selatan-jakarta-oleh-agus-priyatna-20519837,"Jl. Cabe -Pondok cabe Tangerang Selatan, Ciputat, Tangerang Selatan, Banten","1,1 M",3,2,65 m²,Rp 11.578.947 per m²
https://www.rumah.com/listing-properti/dijual-bintaro-oleh-elin-herlina-21686468,"Tekukur, Ciputat Timur, Tangerang Selatan, Banten","11,5 M",6,4,266 m²,Rp 13.157.895 per m²
https://www.rumah.com/listing-properti/dijual-rumah-termurah-pondok-aren-nempel-pesanggrahan-oleh-widyawati-21761516,"Pondok Aren, Tangerang Selatan, Banten","2,45 M",4,3,134 m²,Rp 18.421.053 per m²
https://www.rumah.com/listing-properti/dijual-rumah-2-lantai-di-the-mozia-bsd-city-tangerang-oleh-donny-jayata-21191864,"The mozia, BSD city, BSD, Tangerang Selatan, Banten","1,85 M",3,2,78 m²,Rp 26.428.571 per m²
https://www.rumah.com/listing-properti/dijual-bintaro-sektor-4-oleh-shary-21761514,"Jalan Cucur, Bintaro, Tangerang Selatan, Banten","1,5 M",2,1,66 m²,Rp 16.666.667 per m²
https://www.rumah.com/listing-properti/dijual-bintaro-rumah-baru-2lantai-termurah-di-cassa-village-bintaro-dekat-stasiun-oleh-naya-18543606,"JL LENGKONG RAYA ALHUSAINY BSD, BSD, Tangerang Selatan, Banten","690,000077 jt",3,2,45 m²,Rp 11.500.001 per m²
https://www.rumah.com/listing-properti/dijual-bintaro-jaya-sektor-2-ciputat-timur-tangsel-oleh-poppy-dewanti-21750599,"Bintaro, Tangerang Selatan, Banten","2,4 M",4,3,100 m²,Rp 18.897.638 per m²
https://www.rumah.com/listing-properti/dijual-bsd-griya-loka-oleh-shary-21761493,"Bsd Griya Loka, BSD, Tangerang Selatan, Banten",2 M,3,2,150 m²,Rp 11.111.111 per m²
https://www.rumah.com/listing-properti/dijual-rumah-second-di-komplek-pamulang-estate-oleh-hanny-21761486,"Komplek Pamulang Estate, Pamulang, Tangerang Selatan, Banten","1,25 M",3,2,150 m²,Rp 10.504.202 per m²
https://www.rumah.com/listing-properti/dijual-rumah-di-puri-bintaro-bintaro-sektor-9-lingkungan-tenang-asri-nyaman-0514-24-oleh-dewi-rahma-18407854,"Puri Bintaro, Bintaro Sektor 9, Bintaro, Tangerang Selatan, Banten","1,8 M",3,3,190 m²,Rp 21.428.571 per m²
https://www.rumah.com/listing-properti/dijual-taman-puri-bintaro-oleh-wanwan-19133031,"Bintaro Jaya Sektor 9, Bintaro, Tangerang Selatan, Banten","2,25 M",3,3,135 m²,Rp 16.666.667 per m²
https://www.rumah.com/listing-properti/dijual-rumah-rapi-area-graha-raya-bintaro-3470-oleh-dewi-rahma-21761446,"Pondok Aren, Tangerang Selatan, Banten","1,35 M",2,1,60 m²,Rp 14.673.913 per m²
https://www.rumah.com/listing-properti/dijual-rumah-dijual-di-daerah-strategis-di-komplek-alvita-sawah-lama-ciputat-tangerang-selatan-oleh-benny-ben-19967705,"Jl. Komplek Alvita, Ciputat, Tangerang Selatan, Banten","2,9 M",4,2,200 m²,Rp 9.666.667 per m²
https://www.rumah.com/listing-properti/dijual-di-jual-rumah-murah-jual-rugi-bu-di-paradise-serpong-city-tangerang-selatan-oleh-sri-supiyani-20869789,"Jl.Raya Puspitek, Babakan, Setu, Serpong, Tangerang Selatan, Banten",775 jt,2,1,36 m²,Rp 12.916.667 per m²
https://www.rumah.com/listing-properti/dijual-rumah-dijual-hook-hitung-tanah-di-perum-reni-jaya-blok-d-pamulang-tangerang-selatan-oleh-benny-ben-19787058,"Jl. Perumahan Reni Jaya, Pamulang, Tangerang Selatan, Banten","1,2 M",2,2,100 m²,Rp 4.477.612 per m²
https://www.rumah.com/listing-properti/dijual-rumah-dijual-cepat-di-villa-melati-mas-serpong-utara-tangsel-oleh-hernik-widylestari-18176583,"Villa Melati Mas Serpong Utara Tangsel, Serpong Utara, Tangerang Selatan, Banten","1,7 M",3,4,160 m²,Rp 14.166.667 per m²
https://www.rumah.com/listing-properti/dijual-bsd-city-puspita-loka-oleh-linda-oktaviana-21761332,"Jl Kana 3 BSD, Lengkong Gudang, Serpong, Serpong, Tangerang Selatan, Banten","5,45 M",5,4,350 m²,Rp 18.166.667 per m²
https://www.rumah.com/listing-properti/dijual-rumah-dekat-bintaro-sektor-8-ada-swimming-pool-3473-oleh-dewi-rahma-21761319,"Bintaro, Tangerang Selatan, Banten","5,5 M",3,4,234 m²,Rp 26.190.476 per m²
https://www.rumah.com/listing-properti/dijual-paradesa-town-house-cirendeu-3-km-dari-mrt-lebak-bulus-oleh-amelia-21340718,". Jl. GUNUNG RAYA, Ciputat Timur, Tangerang Selatan, Banten","2,35 M",3,3,93 m²,Rp 18.800.000 per m²
https://www.rumah.com/listing-properti/dijual-bintaro-jaya-oleh-ambar-21738453,"Discovery bintaro sektor.9, Bintaro, Tangerang Selatan, Banten","5,7 M",4,3,160 m²,Rp 31.666.667 per m²
https://www.rumah.com/listing-properti/dijual-cluster-whellford-greenwich-bsd-oleh-amelia-hanum-21754863,"Whellford Greenwich, BSD, Tangerang Selatan, Banten","1,7 M",4,4,120 m²,Rp 28.333.333 per m²
